text	confidence_value	confidence_level
The framework is flexible and able to leverage a variety of NMF and NLS algorithms, including Multiplicative Update, Hierarchical Alternating Least Squares, and Block Principal Pivoting.	0.0010092854499816895	Low	Semantic Scholar
The code and the datasets used for conducting the experiments are available online.	0.0012048055650666356	Low	Semantic Scholar
The betweenness centralities of the LR and SR interneurons (characterizing the potentiality in controlling communication between other interneurons) are distinctly different.	0.0033048116602003574	Low	Semantic Scholar
For small plong, the load of communication traffic is much concentrated on a few LR interneurons.	0.005114835221320391	Low	Semantic Scholar
These dynamical behaviors in the inhomogeneous SWN are also compared with those in the homogeneous Watts-Strogatz SWN, in connection with their network topologies.	0.006256007589399815	Low	Semantic Scholar
Unlike the case of the Watts-Strogatz SWN, dynamical responses to external stimuli vary depending on the type of stimulated interneurons in the inhomogeneous SWN.	0.002301171887665987	Low	Semantic Scholar
We consider two cases of external time-periodic stimuli applied to sub-populations of the LR and SR interneurons, respectively.	0.0039588469080626965	Low	Semantic Scholar
PURPOSE The organization of neural networks and the mechanisms, which generate the highly stereotypical for absence epilepsy spike-wave discharges (SWDs) is heavily debated.	0.0058960639871656895	Low	Semantic Scholar
Our phase-based parameterization of feet motion and forces allows to optimize over the discrete gait sequence using only continuous decision variables.	0.0031444737687706947	Low	Semantic Scholar
The system is represented using a simplified centroidal dynamics model that is influenced by the feet's location and forces.	0.0011892929906025529	Low	Semantic Scholar
We explicitly enforce friction cone constraints, depending on the shape of the terrain.	0.005775480531156063	Low	Semantic Scholar
Additionally, the entire solver software TOWR, which used to generate these motions is made freely available.	0.0006997738964855671	Low	Semantic Scholar
We seek to address this challenge by exploiting empirically-observed properties demonstrated by graphs generated by human activity.	0.0015791383339092135	Low	Semantic Scholar
To devise a flexible and efficient solution, we customize a recently proposed framework for non-convex optimization over networks, which hinges on a (primal) convexification-decomposition technique to handle non-convexity, and a dynamic consensus procedure to diffuse information among the agents.	0.0020161084830760956	Low	Semantic Scholar
Several typical choices for the training criterion (e.g., squared loss, cross entropy, etc . )	0.00042303180089220405	Low	Semantic Scholar
and regularization (e.g., ℓ2 norm, sparsity inducing penalties, etc . )	0.004410216119140387	Low	Semantic Scholar
Additionally, we show a principled way allowing each agent to exploit a possible multi-core architecture (e.g., a local cloud) in order to parallelize its local optimization step, resulting in strategies that are both distributed (across the agents) and parallel (inside each agent) in nature.	0.004435024224221706	Low	Semantic Scholar
Mobile robots (MRs) using wireless communications often experience small-scale fading so that the wireless channel gain can be low.	0.00010937979823211208	Low	Semantic Scholar
If the channel gain is poor (due to fading), the robot can move (a small distance) to another location to improve the channel gain and so compensate for fading.	0.005757726263254881	Low	Semantic Scholar
In this paper, we show how we can adapt their positions by using channel predictors.	0.004064613021910191	Low	Semantic Scholar
These results will significantly improve the performance of the MDAs and consequently allow MRs to mitigate poor wireless channel conditions in an energy-efficient manner.	0.0005198749713599682	Low	Semantic Scholar
This neuronal network has adaptive dynamic synaptic strengths governed by the spike-timing-dependent plasticity (STDP).	0.0010582735994830728	Low	Semantic Scholar
As a result, good synchronization gets better via long-term potentiation of synaptic strengths, while bad synchronization gets worse via long-term depression.	0.003302820958197117	Low	Semantic Scholar
These effects of STDP on the SSS in the SWN are also compared with those in the regular lattice and the random graph.	0.0013788063079118729	Low	Semantic Scholar
Our method projects depth maps onto three orthogonal planes to generate the depth projection maps.	0.0028119655326008797	Low	Semantic Scholar
A support vector machine with a linear kernel is used as a shape classifier.	0.0007740440778434277	Low	Semantic Scholar
Additionally for the collaborative case we study hand–related features that allow the robot to anticipate and adapt to the user ’ s actions.	0.001537699019536376	Low	Semantic Scholar
We validate our approach on common daily tasks.	0.0056825922802090645	Low	Semantic Scholar
A compliant joint arm also improves the response of the aerial manipulator to collisions and external forces during the flight operation.	0.0023328722454607487	Low	Semantic Scholar
This letter evaluates the control capabilities in a lightweight manipulator built with smart servo actuators and a spring-lever transmission mechanism that provides joint compliance and deflection measurement.	0.0007678563706576824	Low	Semantic Scholar
Mechanical joint compliance is the base of the Cartesian impedance control scheme of the dual-arm system, integrated with the controller of the aerial platform.	0.0009854176314547658	Low	Semantic Scholar
We propose a novel robotic platform for aerial operation and manipulation, a spherically connected multiquadrotor (SmQ) platform, which consists of a rigid frame and multiple quadrotors that are connected to the frame via passive spherical joints and act as distributed rotating thrust generators to collectively propel the frame by adjusting their attitude and thrust force.	0.00331299239769578	Low	Semantic Scholar
We present the dynamics modeling of this SmQ platform system and establish the condition for its full actuation in SE (3).	0.0014407576527446508	Low	Semantic Scholar
We then design and analyze feedback control laws for the S3Q and S2Q systems as a combination of high-level Lyapunov control design and low-level constrained optimization and show that the (fully actuated) S3Q system can assume any trajectory in SE (3), whereas the S2Q system in $\Re^3\, \times $S $^2 $with its unactuated dynamics is still internally stable.	0.005919391289353371	Low	Semantic Scholar
Experiments in which a human operator controls a simulated bipedal robot show how the Balance Feedback Interface force varies according to different scales and responds to external disturbances.	0.00014745158841833472	Low	Semantic Scholar
We propose a hypergraph-based framework for modeling and detecting malevolent activities.	0.0024537956342101097	Low	Semantic Scholar
Object manipulation and fluid, goal-directed, movements require sensory information for effective execution.	0.004677868913859129	Low	Semantic Scholar
We analyzed two soft materials and different chamber geometries to generate a prototype.	0.006135578732937574	Low	Semantic Scholar
In sequential days of training with the prototype participants reported perceptions of wrist flexion/extension and demonstrated learned associations between tapping and hand closing.	0.0004534912295639515	Low	Semantic Scholar
While other distributed multiagent collision avoidance systems exist, these systems require online geometric optimization where tedious parameter tuning and perfect sensing are necessary.	0.0011766270035877824	Low	Semantic Scholar
We train the network on a large number of frames of collision avoidance data collected by repeatedly running a multiagent simulator with different parameter settings.	0.0015049042413011193	Low	Semantic Scholar
Videos are available at https: //sites.google.com/view/deepmaca.	0.002365346299484372	Low	Semantic Scholar
The biological models are used to design coordination algorithms for a simulated swarm, which are evaluated over a range of six swarm robotics tasks.	0.0007673176587559283	Low	Semantic Scholar
Each task has an associated set of performance metrics that are used to evaluate how the communication models fare against each other.	0.004172522574663162	Low	Semantic Scholar
The general findings demonstrate that the communication model significantly affects the swarm's performance for individual tasks, and this result implies that the communication model–task pairing is an important consideration when designing artificial swarms.	0.0043898518197238445	Low	Semantic Scholar
This paper addresses a tightly integrated multi-robot planning, localization and navigation system in stochastic scenarios.	0.0003554377472028136	Low	Semantic Scholar
A local real time re-planning technique based on the probabilistic model is also developed for the formation when the scenario changes.	0.0028703343123197556	Low	Semantic Scholar
The partial views of all the robots are integrated to update the multi-robot localization using a modified EKF based on the measurement differencing technique which improves estimation consistency.	0.005412300117313862	Low	Semantic Scholar
As a result, a lower uncertainty map of the local navigation area is obtained for re-planning purposes.	0.0009730648016557097	Low	Semantic Scholar
The involved score function, which is often based on the class-conditional likelihood, can, however, be computationally demanding, especially for long data sequences.	0.0009831897914409637	Low	Semantic Scholar
Inspired by recent theoretical advances in spectral learning of hidden Markov models, we propose a score function based on third-order moments.	0.003771708346903324	Low	Semantic Scholar
The proposed method provides lower computational complexity at classification time than the usual likelihood-based methods.	0.0028923770878463984	Low	Semantic Scholar
In this paper, we propose new leader-following formation tracking control schemes for nonholonomic mobile robots with onboard perspective cameras, without using both position and velocity measurements.	0.0005580616416409612	Low	Semantic Scholar
Both simulation and experimental results are also given to demonstrate the performance of the proposed formation tracking control schemes.	0.0015087733045220375	Low	Semantic Scholar
This survey tries to collect the results reached so far by the research community about planning and control in the nonprehensile dynamic manipulation domain.	0.0019351267255842686	Low	Semantic Scholar
In a previous study, we investigated the effects of body flexibility on foot loading by comparing two different physical models, with and without a flexible body-joint.	0.005694221705198288	Low	Semantic Scholar
© 2017 Elsevier B.V. All rights reserved.	0.00317136337980628	Low	Semantic Scholar
The proliferation of e-commerce calls for mining consumer preferences and opinions from user-generated text.	0.00023922341642901301	Low	Semantic Scholar
Supervised topic models have emerged to leverage discovered topics for predicting the response of interest (e.g., product quality and sales).	0.0001382734626531601	Low	Semantic Scholar
In this paper, we propose a novel supervised topic model, Hierarchical Dirichlet Process-based Inverse Regression (HDP-IR).	0.006372673436999321	Low	Semantic Scholar
HDP-IR characterizes the corpus with a flexible number of topics, which prove to retain as much predictive information as the original corpus.	0.0024499157443642616	Low	Semantic Scholar
Three experiments were conducted to evaluate the predictive performance over major e-commerce benchmark testbeds of online reviews.	0.0002153325913241133	Low	Semantic Scholar
Overall, HDP-IR outperformed existing state-of-the-art supervised topic models.	0.0029297180008143187	Low	Semantic Scholar
Particularly, retaining sufficient predictive information improved predictive R-squared by over 17.6 percent; having topic structure flexibility contributed to predictive R-squared by at least 4.1 percent.	3.961410402553156e-05	Low	Semantic Scholar
Modern autonomous mobile robots require a strong understanding of their surroundings in order to safely operate in cluttered and dynamic environments.	0.0013579877559095621	Low	Semantic Scholar
Monocular depth estimation offers a geometry-independent paradigm to detect free, navigable space with minimum space, and power consumption.	0.000681806995999068	Low	Semantic Scholar
These represent highly desirable features, especially for microaerial vehicles.	0.0036330977454781532	Low	Semantic Scholar
Generalization can be achieved by training on several heterogeneous datasets, but their collection and labeling is costly.	0.005318305920809507	Low	Semantic Scholar
This paper introduces a generic framework that is able to make any graph construction method incremental.	0.0063454401679337025	Low	Semantic Scholar
This framework yields an efficient and dynamic graph construction method that adds new samples (labeled or unlabeled) to a previously constructed graph.	0.003235818585380912	Low	Semantic Scholar
First, we use the TPWRLS coding scheme to represent new sample (s) with respect to an existing database.	0.00016189893358387053	Low	Semantic Scholar
The representative coefficients are then used to update the graph affinity matrix.	0.0009806634625419974	Low	Semantic Scholar
The workspace contains five sparsely arranged ultrasound transducer arrays emitting steerable plane waves that cause acoustic radiation forces on the balloon and actuate it.	0.0020512891933321953	Low	Semantic Scholar
Based on the model, we developed the system dynamics model and a control law.	0.0013333393726497889	Low	Semantic Scholar
Our proposed methodology is beneficial for long-term mid-air robotic applications, such as 24-h indoor surveillance system with no blind spots caused by battery limitation.	0.000584486173465848	Low	Semantic Scholar
The concepts extracted in this way are applied to suggest a class label for the case by a weighted majority voting.	0.0019463282078504562	Low	Semantic Scholar
In addition, PRR effectively reduces the search space and greatly improves the retrieval efficiency of HCBC.	0.0016816381830722094	Low	Semantic Scholar
Long-term features are represented by a static map, while short-term features are detected and tracked in real-time.	0.005151687189936638	Low	Semantic Scholar
The maximum likelihood estimate of the belief is incrementally computed by non-linear functional optimization.	0.002336730482056737	Low	Semantic Scholar
We further include results of a team of indoor autonomous service mobile robots traversing hundreds of kilometers using EnML.	0.0008439576486125588	Low	Semantic Scholar
© 2016 Elsevier B.V. All rights reserved.	0.002959599019959569	Low	Semantic Scholar
GPS enables mobile devices to continuously provide new opportunities to improve our daily lives.	0.00011177953274454921	Low	Semantic Scholar
For example, the data collected in applications created by Uber or Public Transport Authorities can be used to plan transportation routes, estimate capacities, and proactively identify low coverage areas.	3.812985960394144e-05	Low	Semantic Scholar
Then we introduce a filter refinement framework for processing <inline-formula> <tex-math notation="LaTeX"> $\mathbf {R} {k} \mathbf {NNT} $</tex-math> <alternatives> <inline-graphic xlink: href="wang-ieq11-2776268.gif"/> </alternatives> </inline-formula> queries using the proposed indexes.	5.86282076255884e-05	Low	Semantic Scholar
Closed kinematic chains are created whenever multiple robot arms concurrently manipulate a single object.	0.002822933252900839	Low	Semantic Scholar
The closed-chain constraint, when coupled with robot joint limits, dramatically changes the connectivity of the configuration space.	0.0014134496450424194	Low	Semantic Scholar
We propose a regrasping move, termed “ IK-switch, ” which allows efficiently bridging components of the configuration space that are otherwise mutually disconnected.	0.0006407629116438329	Low	Semantic Scholar
This move, combined with several other developments, such as a method to stabilize the manipulated object using the environment, a new tree structure, and a compliant control scheme, enables us to address complex closed-chain manipulation tasks, such as flipping a chair frame, which is otherwise impossible to realize using existing multi-arm planning methods.	0.0018232353031635284	Low	Semantic Scholar
The design of variable structure control consists of two steps: determine a switching condition and determine a control law.	0.0010124933905899525	Low	Semantic Scholar
Regarding the former, to properly manage interaction dynamics on the robot control side, an estimation of the human behaviors and intentions is necessary.	0.0022993586026132107	Low	Semantic Scholar
Joints with different stiffness values can be obtained by regulating three-dimensional-printing parameters and material properties in the manufacturing process.	0.0028604702092707157	Low	Semantic Scholar
Gripper modules can be easily assembled and disassembled, maintaining the same base, to adapt them to different tasks.	0.002713689347729087	Low	Semantic Scholar
This paper is concerned with the state estimation problem for a class of Markovian jumping neural networks (MJNNs) with sensor nonlinearities, mode-dependent time delays and stochastic disturbances subject to the Round-Robin (RR) scheduling mechanism.	0.0017699190648272634	Low	Semantic Scholar
The system parameters experience switches among finite modes according to a Markov chain.	0.0038410546258091927	Low	Semantic Scholar
As an equal allocation scheme, the RR communication protocol is introduced for efficient usage of limited bandwidth and energy saving.	0.00031667231814935803	Low	Semantic Scholar
Furthermore, we demonstrate that the balanced condition can be implemented in a simple neural network model.	0.003363431664183736	Low	Semantic Scholar
The human eye can produce both rapid and smooth movements, positioned by muscles that are a collection of quantized flexible motor units.	0.004541804548352957	Low	Semantic Scholar
This may be feasible by a conventional pulsewidth modulation (PWM) controller; however, it causes high-frequency switching in each motor unit and may damage a compliant actuation system.	0.005377505905926228	Low	Semantic Scholar
In order for robots to successfully carry out manipulation tasks, they require to exploit contact forces and variable impedance control.	0.00018629130499903113	Low	Semantic Scholar
This model is used to retrieve a time-varying stiffness profile that allows the robot to satisfactorily react to new task conditions.	0.0027789261657744646	Low	Semantic Scholar
The proposed framework evaluates two different stiffness representations: Cholesky decomposition and a Riemannian manifold approach.	0.0056051523424685	Low	Semantic Scholar
We validate the proposed framework in simulation using 2D and 7D systems and a couple of real scenarios.	0.005674724467098713	Low	Semantic Scholar
It compares favorably against other LSTM architectures for action classification and especially action localization.	0.002111270558089018	Low	Semantic Scholar
Social networking services have been prevalent at many online communities such as Twitter.com and Weibo.com, where millions of users keep interacting with each other every day.	0.0021126491483300924	Low	Semantic Scholar
One interesting and important problem in the social networking services is to rank users based on their vitality in a timely fashion.	9.967126970877871e-05	Low	Semantic Scholar
An accurate ranking list of user vitality could benefit many parties in social network services such as the ads providers and site operators.	2.1086383640067652e-05	Low	Semantic Scholar
Although it is very promising to obtain a vitality-based ranking list of users, there are many technical challenges due to the large scale and dynamics of social networking data.	0.00124200782738626	Low	Semantic Scholar
Examples of social network include but are not limited to social networks in microblog sites and academical collaboration networks.	0.00017908053996507078	Low	Semantic Scholar
Based on this idea, we develop quantitative measurements for user vitality and propose our first algorithm for ranking users based vitality.	0.0010743236634880304	Low	Semantic Scholar
Along this line, we develop a customized prediction model to solve the vitality prediction problem.	0.004241598770022392	Low	Semantic Scholar
To evaluate the performance of our algorithms, we collect two dynamic social network data sets.	0.0005485003930516541	Low	Semantic Scholar
The experimental results with both data sets clearly demonstrate the advantage of our ranking and prediction methods.	0.0014414397301152349	Low	Semantic Scholar
Another line of research has demonstrated - using rate-based neural networks trained with back-propagation - that having many layers increases the recognition robustness, an approach known as deep learning.	0.002446210477501154	Low	Semantic Scholar
We used a temporal coding scheme where the most strongly activated neurons fire first, and less activated neurons fire later or not at all.	0.0034528605174273252	Low	Semantic Scholar
Thanks to STDP, neurons progressively learned features corresponding to prototypical patterns that were both salient and frequent.	0.0059815202839672565	Low	Semantic Scholar
More generally, the activity of a few hundreds of such neurons contained robust category information, as demonstrated using a classifier on Caltech 101, ETH-80, and MNIST databases.	0.0005952867213636637	Low	Semantic Scholar
In this letter, we propose a vision-based washing system, combining CC-DMP framework with a perception-based controller, to adapt the motion of robot's end effector on moving and deformable surfaces, such as a human body part.	0.004801818635314703	Low	Semantic Scholar
The controller guarantees globally uniformly asymptotic convergence to the leader movement primitive while ensuring avoidance of restricted areas, such as sensitive skin body areas.	0.003113085636869073	Low	Semantic Scholar
We experimentally tested our approach on a setup including the humanoid robot ARMAR-III and a Kinect v2 camera.	0.002777618356049061	Low	Semantic Scholar
The robot executes motions learned from the publicly available KIT whole-body human motion database, achieving good tracking performance in challenging interactive task scenarios.	0.004529543686658144	Low	Semantic Scholar
For example, during walking while reaching towards a goal object results in steps and body postures are adapted to the goal position already multiple steps before the goal contact.	0.0027822633273899555	Low	Semantic Scholar
We first give some properties regarding switch points and accelerating/decelerating curves of the <italic> NI </italic> method.	0.0012320633977651596	Low	Semantic Scholar
Some simulation results on a unicycle vehicle are provided to verify those presented properties.	0.0006132228882052004	Low	Semantic Scholar
The trip computers for the two reactor shutdown systems of the Ontario Power Generation (OPG) Darlington Nuclear Power Generating Station are being refurbished due to hardware obsolescence.	0.0012708512367680669	Low	Semantic Scholar
For one of the systems, the general purpose computer originally used is being replaced by a programmable logic controller (PLC).	0.001007555052638054	Low	Semantic Scholar
The trip computer application software has been rewritten using function block diagrams (FBDs), a commonly used PLC programming language defined in the IEC 61131-3 standard.	0.00024161743931472301	Low	Semantic Scholar
The replacement project ’ s quality assurance program requires that formal verification be performed to compare the FBDs against a formal software requirements specification written using tabular expressions (TEs).	0.0010518217459321022	Low	Semantic Scholar
Custom tools developed for OPG are used to translate TEs and FBDs into PVS code.	0.0049939327873289585	Low	Semantic Scholar
Although deep neural networks (DNNs) are being a revolutionary power to open up the AI era, the notoriously huge hardware overhead has challenged their applications.	0.00041307127685286105	Low	Semantic Scholar
The verification techniques we use for procedures will apply to call-by-value functional programming languages formalised in Coq in general.	0.00019855907885357738	Low	Semantic Scholar
Graphs offer a natural model for the relationships and interactions among entities, such as those occurring among users in social and cooperation networks, and proteins in biological networks.	0.0021295708138495684	Low	Semantic Scholar
Our experimental results demonstrate that it can produce high-quality image with wellpreserved local contrast and vivid color appearance.	0.0023787415120750666	Low	Semantic Scholar
In this paper, we propose SUbsequence Matching framework with cell MERgence (SUMMER) for online subsequence matching between histogram-based stream synopsis structures under the dynamic time warping distance.	0.001205495442263782	Low	Semantic Scholar
Finally, we design an optional refinement module to relax the subsequence range limit and improve the matching accuracy.	0.0015303019899874926	Low	Semantic Scholar
The proposed approach combines cross-sectional segmentation with longitudinal tracking in order to tackle various forms of imaging artifacts and to achieve consistent segmentation.	0.003126356517896056	Low	Semantic Scholar
Moreover, we carry out supervised column-wise tissue classification in order to automatically optimize the feature selection.	0.000322566251270473	Low	Semantic Scholar
Instead of empirically assigning weights to different feature detectors, we dynamically and automatically adapt those weighting depending on the tissue compositions in each individual column of pixels.	0.005029625725001097	Low	Semantic Scholar
In this paper, the authors propose an automatic joint configuration learning method, based on dictionary learning and sparse representation.	0.0019728164188563824	Low	Semantic Scholar
Compliant elements in robotic systems can strongly increase the energy efficiency of highly dynamic periodic motions with large energy consumption such as jumping.	0.0010716277174651623	Low	Semantic Scholar
Linear weights transform sensory information into this 1-D controller space and reverse transform 1-D motor signals back into the multidimensional joint space.	0.0021645897068083286	Low	Semantic Scholar
In this paper, we present a new solution for profiling entities over time.	0.001170846284367144	Low	Semantic Scholar
Next, a set of quality metrics are defined for the data sources to capture the exactness and timeliness of their provided values.	0.00352263986133039	Low	Semantic Scholar
Throughout the paper I emphasize details that are often glossed over in paper proofs.	0.004977147560566664	Low	Semantic Scholar
The future of human space exploration will involve extra-vehicular activities (EVAs) on foreign planetary surfaces (i.e., Mars), an activity that will have significantly different characteristics than exploration scenarios on Earth.	0.003622079500928521	Low	Semantic Scholar
These activities become challenging due to restricted vision and limitations placed on sensory feedback from altered gravity and the space suit.	0.002913667121902108	Low	Semantic Scholar
Participants (n = 16) performed an overground obstacle avoidance task with the multimodal device.	0.003579335054382682	Low	Semantic Scholar
Performance metrics included completion time, subjective workload, head-down time, collisions, as well as gait parameters.	0.0018838851246982813	Low	Semantic Scholar
Results provide implications for presenting information during physically active tasks such as suited obstacle avoidance.	0.0008912889752537012	Low	Semantic Scholar
Our system is based on the idea that, given a sequence of input data and a transcript, i.e.	0.0017037724610418081	Low	Semantic Scholar
Starting from the transcript information at hand, we split the given data sequences uniformly based on the number of expected actions.	0.0013989174040034413	Low	Semantic Scholar
The learned model can be used to temporally segment an unseen video with or without transcript.	0.005101485643535852	Low	Semantic Scholar
Additionally, the inferred segments can be used as a starting point to train high-level fully supervised models.	0.0016876381123438478	Low	Semantic Scholar
If the receptor dynamics are altered by a reinforcement signal the neural system settles to better states, i.e., to match the environmental dynamics that determine reward.	0.00031255593057721853	Low	Semantic Scholar
Over the past decade, the rate of care unit (CU) use in the United States has been increasing.	0.0007017957395873964	Low	Semantic Scholar
We conduct extensive experiments on 12 real large graphs.	0.004384511150419712	Low	Semantic Scholar
They are very scalable to handle web-scale graphs.	0.004897404927760363	Low	Semantic Scholar
As an example, we are the first to handle a web graph with 978.5 million nodes and 42.6 billion edges using less than 4.2 GB memory.	0.0018955410923808813	Low	Semantic Scholar
We also show that our proposed algorithms for degeneracy order computation and maintenance can handle big graphs efficiently with small memory overhead.	0.0009394357912242413	Low	Semantic Scholar
This study proposes a system for dynamic gesture recognition and prediction using an innovative feature extraction technique, called the Convexity Approach.	0.005524262320250273	Low	Semantic Scholar
For dynamic gesture recognition and prediction, the system implements two independent modules based on Hidden Markov Models and Dynamic Time Warping.	0.0013114961329847574	Low	Semantic Scholar
Memes on the Twitter network, diseases over a contact network, movie-cascades over a social network, etc.	0.000516772735863924	Low	Semantic Scholar
Others require fix parameters or feature engineering.	0.0061775874346494675	Low	Semantic Scholar
Also, we develop the parallel framework of SnapNETS which speeds up its running time.	0.004518207162618637	Low	Semantic Scholar
Physical human–robot collaboration is becoming more common, both in industrial and service robotics.	0.003160283900797367	Low	Semantic Scholar
Participants were instructed to minimize the force applied on the robot end-effector.	0.004849561955779791	Low	Semantic Scholar
Results showed that the applied force was significantly lower when the robot moved with a biological velocity pattern.	0.0008963416330516338	Low	Semantic Scholar
With extensive practice and enhanced feedback, participants were able to decrease their force when following a nonbiological velocity pattern, but never reached forces below those obtained with the 2/3 power law profile.	0.0013578933430835605	Low	Semantic Scholar
In this paper, we propose a segmentation algorithm that adapts to unannounced mutations of the data (i.e., data drifts).	0.005971288308501244	Low	Semantic Scholar
We implement experiments with six datasets combining real, synthetic, real-world data, and data with drifts.	0.006319335661828518	Low	Semantic Scholar
BEATS is an effective mechanism to work with dynamic and multi-variate data, making it suitable for IoT data sources.	0.0033349916338920593	Low	Semantic Scholar
The datasets, code of the algorithm and the analysis results can be accessed publicly at: https: //github.com/auroragonzalez/BEATS.	0.003289039246737957	Low	Semantic Scholar
Then, using multimodal Gaussian mixture regression we can retrieve the most likely actions given a contextual situation and execute them.	0.0014715201687067747	Low	Semantic Scholar
After actions are executed, we use reward-weighted responsibility GMM update the model after each execution.	0.0028180130757391453	Low	Semantic Scholar
To compensate for the mismatch, we propose two approaches of combining reinforcement learning with the nominal controller.	0.005844245199114084	Low	Semantic Scholar
The first approach learns a compensatory control action that minimizes the same performance measure as is minimized by the nominal controller.	0.005120057612657547	Low	Semantic Scholar
We implement the better approach on the real robot and demonstrate successful learning results.	0.005617454648017883	Low	Semantic Scholar
Full FOV and planar representation of the map gives the proposed SLAM system the capability to map large-scale environments while maintaining fast execution time.	0.002554157515987754	Low	Semantic Scholar
The SLAM backend is based on Exactly Sparse Delayed State Filter as a non-iterative way of updating the pose graph and exploiting sparsity of the SLAM information matrix.	0.004809882957488298	Low	Semantic Scholar
Finally, our SLAM system enables reconstruction of the global map by merging the local planar surface segments in a highly efficient way.	0.00030160564347170293	Low	Semantic Scholar
Complete SLAM system was also tested in one indoor and one outdoor experiment.	0.004778305534273386	Low	Semantic Scholar
The indoor experiment was conducted using a research mobile robot Husky A200 to map our university building and the outdoor experiment was performed on the publicly available dataset provided by the Ford Motor Company, in which a car equipped with a 3D LIDAR was driven in the downtown Dearborn Michigan.	0.0019892267882823944	Low	Semantic Scholar
In this letter, we propose a framework for task allocation in human-robot collaborative assembly planning.	0.00394469453021884	Low	Semantic Scholar
Their careful design allows to cope with unpredictable events also on decisional level without having to explicitly plan for them, instead one may rely also on manually designed skills.	0.0017715271096676588	Low	Semantic Scholar
The pursued goal is to simultaneously track a trajectory in the unactuated coordinates and to stabilize the actuated ones.	0.004181070253252983	Low	Semantic Scholar
For the model under consideration, the well-known noncollocated partial feedback linearization algorithm fails since the corresponding zero dynamics is unstable.	0.002816525986418128	Low	Semantic Scholar
