	convention	label	provenance	text
73	domestic	1	Manually_gathered	"tests thus often take the form of confirmations; this is apparent in the archaic expressions of the domestic world offered by fairy tales, which are saturated with anecdotes in which a worthy person, disguised as someone of lesser worth, is subjected to a test that reveals his own inherent worthiness (for example, the princess and the pea""). """
74	domestic	1	Manually_gathered	it is through reference to generation, tradition, and hierarchy that order can be established among beings of a domestic nature. 
75	domestic	1	Manually_gathered	these three terms themselves are in a relation of equivalence, because the bond of personal dependence that connects a less worthy person with a superior-always constructed in the image of the father, whose state of worth is highest because he is the incarnation of the tradition-can be conceived in more than one way: since the worthiest person is found at the point of origin, the bond can be read as a link either in the chain of generations or in a hierarchical chain. 
76	domestic	1	Manually_gathered	in domestic worth, beings in a state of worthiness achieve superiority in each of the three components: as part of a hierarchy, they are worthy owing to the relation that connects them to worthier beings by whom they are appreciated and valued, beings who have attached them to their persons. 
77	domestic	1	Manually_gathered	it is in this way that they are distinguished; the quality of distinction does not presuppose here, as it does in the world of fame, a competition of all against all in a marketplace of esteem, but rather the exclusive judgment of a superior or leader and the elective choice that makes someone stand out from the ranks. 
78	domestic	1	Manually_gathered	beings are also worthy because they are rooted in tradition, that is, they are proper (as opposed, for example, to legal in the civic world or to exact in industrial arrangements). 
79	domestic	1	Manually_gathered	they exist in continuity (a property of the unworthy in the inspired world), and they possess all the qualities that manifest permanence, such as firmness, loyalty, punctuality. 
80	domestic	1	Manually_gathered	these virtues are manifested in behavior that varies depending, on the one hand, on whether the relationship with intimates or with outsiders is emphasized and, on the other hand, whether the relationship with superiors or with inferiors is emphasized. 
81	domestic	1	Manually_gathered	"attentive to intimates (for example, a spouse), to whom one owes thoughtfulness, attention, and propriety, the worthy person is cordial with visitors: the reputation of households is often made by visitors; thus one always benefits from being very cordial toward them, whether they are important or not"". """
82	domestic	1	Manually_gathered	"when they face superiors, beings worthy of esteem are deferential, which does not however imply obsequiousness, opportunism, or flattery"". """
83	domestic	1	Manually_gathered	"in this context, they are honest, presenting their viewpoint with frankness"" but without offering ""systematic opposition,"" and they maintain relations of trust. """
84	domestic	1	Manually_gathered	"this attitude will tend to create a climate of understanding"" based on discretion and reserve: ""the best way to appear well brought up"". """
85	domestic	1	Manually_gathered	"nevertheless, less worthy persons avoid familiarity with their hierarchical superior, even if they know him personally, especially in front of third parties. """
86	domestic	1	Manually_gathered	trust in others, superiors are informed and wise. 
87	domestic	1	Manually_gathered	"in the domestic world, where worth presupposes personal loyalty to a worthy being and membership in the closed universe of a household, objects are all the more private in character (letters, for example) to the extent that they are associated with the more worthy beings, and discretion consists in refusing to listen to gossip and especially in refusing to pass it along"". """
88	domestic	1	Manually_gathered	in relation to the less worthy beings for whom he is responsible, the superior has the duty to share with them, according to their rank\'. 
89	domestic	1	Manually_gathered	the qualities that constitute his own worth. 
90	domestic	1	Manually_gathered	"if the superior is benevolent and helpful with everyone, everybody will be grateful to him"". """
91	domestic	1	Manually_gathered	"true worth in fact presupposes simplicity (acting in all simplicity""), delicacy (of feelings), and thoughtfulness: ""nothing is more despicable than the person who, moving up to a higher station, behaves disagree ably with his subordinates on the pretext that he is now the boss. """
92	domestic	1	Manually_gathered	this is where upbringing shows its full value ... 
93	domestic	1	Manually_gathered	thus it is absolutely useless to be distant, bossy, humiliating. 
94	domestic	1	Manually_gathered	"even if niceness can sometimes look like weakness, it always ends up being recognized as a form of upbringing and is accordingly all the more appreciated. """
95	domestic	1	Manually_gathered	"upbringing, which produces the well-brought-up person"" in whom reserve is combined with poise, is in the end precisely what associates the worthy state with generation, a relation that is established here (as is often the case when an utterance reveals what lies at the heart of the natural order) in the mode of what we shall designate further on by the term ""desecration"": ""those who hold or who believe they hold the secrets of a good upbringing claim that it takes at least three generations to produce a wellbrought-up man"". """
96	domestic	1	Manually_gathered	the worthy act naturally because they are moved by habits. 
97	domestic	1	Manually_gathered	this arrangement, locked into the body, ensures the stability of behavior without requiring obedience to instruction, as industrial routines do. 
98	domestic	1	Manually_gathered	"thus it is necessary"" to give ""children"" good habits from the start, for habits adopted early are never constraints and they quickly become natural behavior. """
99	domestic	1	Manually_gathered	"only habit gives poise,"" because it makes good manners natural (""natural courtesy""). """
100	domestic	1	Manually_gathered	"these attitudes are also natural when they are based on good sense (principles based on good sense"") or on predispositions (""get a favorable predisposition right away""), as they often turn out to be naturally in harmony with the way the world is evolving. """
101	domestic	1	Manually_gathered	"the term natural\' (""drive nature out the window and it comes right back in the door"") also designates, finally, the character that is revealed in one\'s behavior toward other people and ""reflected"" in one\'s personal presentation and bearing. """
102	domestic	1	Manually_gathered	"in this world, bearing is inherent in persons because it manifests character, which is habit made human (personal bearing reflects the individual""). """
103	domestic	1	Manually_gathered	in a domestic world, beings are immediately qualified by their relationships with others. 
104	domestic	1	Manually_gathered	when beings belong to the same household, the relationship is one of order. 
105	domestic	1	Manually_gathered	    the terms thus refer to the beings that encompass them or to those that they themselves encompass, that is, those (superiors) from whom they delve their origin or those (inferiors) to whom they themselves have given rise. 
106	domestic	1	Manually_gathered	when the principle of subordination is engenderment and when the relation to others is established by means of reproduction, the more worthy beings precede and the less worthy follow in the generational chain: thus forebears and ancestors- grandfather and grandmother, father-in-law and mother-in-law, uncles and aunts, parents- are more worthy; children, or girls, are less worthy. 
107	domestic	1	Manually_gathered	but the principle of engenderment is not irrupted to procreation, and within a given household the more worthy beings are the primary causes of the less worthy ones, apart from blood ties: thus the husband (more _worthy) makes a woman his wife (less worthy) by marriage; the master or the mistress of the household contains, and is, the beings included therein: unmarried persons, children, servants, household pets. 
108	domestic	1	Manually_gathered	in a domestic world, in which beings can be qualified according to an extensive range of different states of worthiness, the less worthy are always present and designated as such because they are the very substance with which the worth of the more worthy that include them is constructed. 
109	domestic	1	Manually_gathered	thus persons who possess dignity in subordination, however unworthy they may be, are only truly deficient when they find themselves detached from the units that included them, either by distancing (foreigner, outsider) or owing to their own selfishness. 
110	domestic	1	Manually_gathered	the father is principle of cohesion in the family, the one who establishes the link to an origin; like the boss, or, earlier, the king, the father is the one who lifts beings up by means of the dependence in which he holds them and who thus gives them access to all the worth they are capable of achieving according to the level they occupy. 
111	domestic	1	Manually_gathered	since beings are always defined by a relation of subordination. 
112	domestic	1	Manually_gathered	similarly, less worthy beings are equivalent and no particular feature of childhood distinguishes small children from the other subordinate beings (unmarried persons, servants, and so on) for whom the more worthy beings are responsible. 
113	domestic	1	Manually_gathered	finally, when beings are not directly qualified by belonging to a hierarchical unit (household, guild, and so on), the relation that defines them does not specify their worth, which depends on that of a person with whom they have a relationship: a friend, a confidant, an intimate, a guest, an acquaintance, and so on, may be more or less worthy according to the worth of the other term, and association with a worthy person, which raises one\'s status, is opposed to undesirable associations, which lower it. 
114	domestic	1	Manually_gathered	in the domestic world, objects are primarily determined by the way they support and maintain hierarchical relationships among persons. 
115	domestic	1	Manually_gathered	"thus small gifts nourish friendship"" and foster bonding because they call for something in return: ""thanks are owed for everything received: flowers, gifts, candy, books, and so on,"" and- ""a sacrosanct principle--every letter requires a reply"". """
116	domestic	1	Manually_gathered	"new years greetings"" create ""a family tie and habits of courtesy that characterize well-brought-up children"". """
117	domestic	1	Manually_gathered	the same thing holds true, in life\'s peak moments, for congratulations, condolences, good wishes, and also recommendations, which provide opportunities to exchange marks of trust from person to person 
118	domestic	1	Manually_gathered	"similarly, the rules of etiquette,"" like the rules of correct behavior or good manners, which are the trappings of worth in the domestic world, link and separate by opening and closing doors: ""the good manners cherished by our ancestors used to open many doors"". """
119	domestic	1	Manually_gathered	"conversely, a failure to observe the rules of good behavior can close doors, and the slightest blunder may have consequences at the level of the situation (a term that here designates a professional state precisely in that it depends on the position occupied in chains of personal dependence and on the javor of superiors). """
120	domestic	1	Manually_gathered	"the objects that circulate, flowers or gifts, right down to the smallest courtesy toward others,"" indicate, by their direction, the relative worth of the persons among whom they are exchanged. """
121	domestic	1	Manually_gathered	"thus, in introductions, one always introduces the other person to the one to whom the greatest respect is owed,"" so that, ""in practice, the least important person is named first"". """
122	domestic	1	Manually_gathered	"similarly, polite formulas vary depending on whether they are addressed to subordinates,"" ""to more or less everyone to whom one has no particular obligation,"" ""to acquaintances with whom one is on equal footing, to persons with whom one is in a relation of equality with a nuance of respect, to a hierarchical superior, to a client, to an older person, to an important person, to a lady, to acquaintances with whom one\'s relation is friendly, or to intimates,"" that is, in function of the respective position of the persons involved according to hierarchy, sex, age, or degree of intimacy. """
123	domestic	1	Manually_gathered	"a handshake is also an instrument of worth, a tool devised from the body itself; depending on the order of gesture, a handshake may raise or lower a person\'s standing: it is up to him (the leader), not you, to offer his hand first"". """
124	domestic	1	Manually_gathered	objects and arrangements are thus the means by which beings recognize one another\'s worth, just as they know their own; this is the way they know and deploy the relative worth of the persons involved and also the way they make themselves known. 
125	domestic	1	Manually_gathered	"the ordering of ranks and stations (rise above one\'s station"") makes it possible to find one\'s place in hierarchies and to allocate deference and respect in such a way as to ""be correct in all circumstances"": ""in principle, if there is a hierarchy, there are ranks and, normally, there are reasons for which the leader 1s superior to you; consequently, he is owed a certain deference. """
126	domestic	1	Manually_gathered	"arrangements indicate the identity of persons and announce them: ""it is preferable to arrive early and to announce oneself"". """
127	domestic	1	Manually_gathered	"visiting cards (on white card stock in the classic shape and design""), letterheads on which ""one\'s title is included,"" signatures, which put an end to anonymity (""the rather disagreeable anonymous aspect of illegible signatures""), handwritten letters, which identify because they bear the mark of a unique handwriting (as opposed to typewritten letters, of an industrial nature, which are not suitable for ""personal correspondence""), the announcements by means of which one ""informs of the birth of a child"" are all ""ways of introducing oneself    that make it unnecessary for the interlocutor to ask who you are ""such a question is displeasing, because it includes a reproach to the interlocutor for failing to inform of something that should be known. """
128	domestic	1	Manually_gathered	"these identifying arrangements reveal persons by linking them to a household, a family, a milieu, a society (in the sense of a respectable social group""). """
129	domestic	1	Manually_gathered	"indeed, personal introduction reflect an individual\'s temperament and character"" in the same way that one\'s place of ""residence"" (in the literal sense of dwelling as the materialization in accouterments of the worth of a household and a family) ""is in the image of its occupants"". """
130	domestic	1	Manually_gathered	"in the domestic world, the more worthy beings have duties (even more than rights"") with respect to those in their entourage, and especially with respect to those whom they include and for whom they are consequently responsible. """
131	domestic	1	Manually_gathered	"these duties call for the rejection of all selfishness"": ""discomfort is produced in social life when one approaches it only in terms of oneself and not in terms of others"". """
132	domestic	1	Manually_gathered	"one\'s duties include, for example, the pleasant demeanor and obliging manner that make human relations smoother,"" in the consideration for others that ""makes life in society more agreeable,"" or in the helpful, disinterested behavior characteristic of persons who do not take advantage of the weak. """
133	domestic	1	Manually_gathered	"carrying out these duties is what makes life in common"" pleasant, what ""makes life enjoyable,"" what allows individual relation to be harmonious. """
134	domestic	1	Manually_gathered	in the domestic world, in fact, the more worthy include the less worthy as if they had created them. 
135	domestic	1	Manually_gathered	the former have precedence over the latter in the order of generation, and by the same token also in hierarchies. 
136	domestic	1	Manually_gathered	this primacy is a source of authority. 
137	domestic	1	Manually_gathered	"thus the middle generation has an all the more thankless role in that it must both demonstrate authority over children and respect and consideration toward grandparents"". """
138	domestic	1	Manually_gathered	the more worthy constitute the very being of the less worthy: hierarchical superiors supply the worth of inferiors and define their identity. 
139	domestic	1	Manually_gathered	leaders are thus the honor of subordinates. 
140	domestic	1	Manually_gathered	conversely, the less worthy, who share by way of personal dependence in the worth of those to whom they are subordinated, are part of the more worthy who include them and who bear responsibility for them. 
141	domestic	1	Manually_gathered	the two groups are not separate from one another, but rather of the same flesh. 
142	domestic	1	Manually_gathered	this mode of understanding beings is expressed in pride, respect, and shame. 
143	domestic	1	Manually_gathered	the less worthy are proud of the more worthy who complete them, and subordinates have respect for superiors who have consideration for them. 
144	domestic	1	Manually_gathered	"similarly, the more worthy are proud of the less worthy who are parts of themselves: never let a child leave the house without checking quickly to make sure that everything is in order and that one can be proud of him"". """
145	domestic	1	Manually_gathered	each understands the others in terms of the respectability conferred on him by the degree of subordination in which he finds himself. 
146	domestic	1	Manually_gathered	"thus, for example, one must never do an end run around a subordinate by giving an order to staff working under that person"". """
147	domestic	1	Manually_gathered	but those who are really respectable know, on the other hand, how to earn respect. 
148	domestic	1	Manually_gathered	thus parents whose children treat them. 
149	domestic	1	Manually_gathered	disrespectfully are at fault: inferiors indeed have the ability to lower the standing of their superiors. 
150	domestic	1	Manually_gathered	"they can do this by taming their superiors\' honor; this presupposes a compromise with the world of public opinion: what can be said of the wife who, through her own fault, compromises her husband\'s honor or reputation?"" """
151	domestic	1	Manually_gathered	but inferiors can also squander their inheritance (which involves a market worth). 
152	domestic	1	Manually_gathered	access to superiority comes by way of a good upbringing. 
153	domestic	1	Manually_gathered	in a domestic world, in which beings have to ensure the permanence and the continuity of a tradition, relations concern upbringing first and foremost. 
154	domestic	1	Manually_gathered	"indeed, your own upbringing will be judged by that of your children"". """
155	domestic	1	Manually_gathered	it is through upbringing that naturalness is transmitted. 
156	domestic	1	Manually_gathered	"to have good bearing and to behave correctly and naturally, one must have been well brought up: drive nature out the window and it comes right back in the door. """
157	domestic	1	Manually_gathered	"... one must do everything one can to make sure that naturalness results from a good upbringing. """
158	domestic	1	Manually_gathered	a well-ordered world is thus first of all a world in which the children have been well brought up, and are trained in good manners. 
159	domestic	1	Manually_gathered	"it is the parents\' duty to educate proper etiquette and behavior in their children in a continuous, lasting, and thoroughgoing way, so that the children in turn will become well-brought-up adults: to be well brought up is to know how to conduct oneself correctly in all circumstances. """
160	domestic	1	Manually_gathered	to be we// brought up is to know how to behave with poise, without shocking, irritating, or annoying others. 
161	domestic	1	Manually_gathered	"indeed, good bearing is above all a habit. """
162	domestic	1	Manually_gathered	"and this training in habit, a second nature"" that creates the natural faculty of poise (as opposed to the deliberateness and awkward artificiality of effort), is formed through imitation and example: ""the climate in which children are immersed from their earliest years. """
163	domestic	1	Manually_gathered	"in a hierarchical order, judgment belongs to the most worthy person, who must thus not be kept in the dark about anything so that she can issue an informed ruling: don\'t let [the leader] remain unaware of the problems about which she should normally be informed .... """
164	domestic	1	Manually_gathered	"ask for a meeting with her while respecting the ground rules (company policies, hierarchical order). """
165	domestic	1	Manually_gathered	the forms of evidence that support judgment belong to the category of examples, cases, especially anecdotes in which exemplary behavior on the part of appreciated persons is identified and offered as a model. 
166	domestic	1	Manually_gathered	the order of the world can be grasped in its full generality through the unfolding of uniqueness. 
167	domestic	1	Manually_gathered	in the domestic world, the forms in which nature is inventoried are collections of narratives, curious and instructive stories, allegories, and also collections of personal objects and relics, objects worth keeping because they have been used by a worthy being. 
168	domestic	1	Manually_gathered	thus in this world the forms of the general are identical to the forms of the particular in the industrial or civic worlds. 
169	domestic	1	Manually_gathered	it is indeed via the more worthy that persons find themselves diminished, since, better placed in the chain that binds them to their origins, they intervene by rendering superfluous the beings that they include and of which they are the accomplishment. 
170	domestic	1	Manually_gathered	but they are also, and for the same reasons, the unique source from which dignity and worth may be drawn, since it is only in contact with them that participation in what constitutes superiority can be achieved. 
171	domestic	1	Manually_gathered	indiscretion, a passionate attraction to what is hidden, is thus always directed, in a domestic world, from the less worthy toward the more worthy. 
172	domestic	1	Manually_gathered	with tireless attention it targets the unworthy behaviors of the worthy (for example, the bad company they may keep). 
173	domestic	1	Manually_gathered	"but malicious gossip, transmitted in person-to-person chitchat, from mouth to mouth, only diminishes the unworthy who lend themselves to it and who, by circulating rumors, which the worthy refuse to do, betray their superiors: if you are not in agreement with your superior and_ if he maintains his position, do not criticize him outside [1.e., to others] .... """
174	domestic	1	Manually_gathered	"this would be to betray his trust. """
175	domestic	1	Manually_gathered	betrayal is an extreme case of deficiency, because it disaggregates and takes apart: it finishes the job of setting apart and detaching the person who, by making his independence known on the outside, undermines the unity of the house and thus makes it vulnerable. 
176	domestic	1	Manually_gathered	the person who commits an act of betrayal is thereby excluding himself and reducing himself to a nonentity. 
177	domestic	1	Manually_gathered	 knowing how to bestow trust (judgment) appreciate, congratulate, compliment, criticize, report. 
178	domestic	1	Manually_gathered	 the exemplary anecdote (evidence) &ample (give as an), prejudice. 
179	domestic	1	Manually_gathered	 lack of inhibition (the fall) impolite, blunders, loudmouth, gossip, troublemaker, indiscreet, disorderly, vulgar, envious, flatterer, traitor' 
180	domestic	0	Manually_gathered	Secondly, we will do max pooling for the output of convolutional operation.
181	domestic	0	Manually_gathered	availability, improved performance, scalability, and fault tolerance.
182	domestic	0	Manually_gathered	   productivity, and the scalability and robustness of hive queries.
183	domestic	0	Manually_gathered	objects of an industrial nature contribute to shaping a space in which effects are transported by means of mechanisms.
184	domestic	0	Manually_gathered	this functionality is expressed in an organization, and it implies both a synchronic articulation with other beings and a temporal articulation.
185	domestic	0	Manually_gathered	efficiency is in fact inscribed in a regular bond between cause and effect.
186	domestic	0	Manually_gathered	it first use one layer mlp to get uit hidden representation of the sentence, then measure the importance of the word as the similarity of uit with a word level context vector uw and get a normalized importance through a softmax function.
187	domestic	0	Manually_gathered	once you\'ve got a phone number, a common task is to format it in a standardized format.
188	domestic	0	Manually_gathered	 * test a code to see if it is a valid sequence
189	domestic	0	Manually_gathered	*a fast and reliable distributed task processing library for python 3.
190	domestic	0	Manually_gathered	"[engineering the next generation of cloud"""
191	domestic	0	Manually_gathered	for more control over the remote download domain and local download directory, see how to use [`magnitudeutils.download_model`](#utils).
192	domestic	0	Manually_gathered	### running the integration tests using bats
193	domestic	0	Manually_gathered	the output is consistent with the output of ```basesvc.decision_function``` when the `decision_function_shape` is set to `ovo`.
194	domestic	0	Manually_gathered	also, we study the quantitative and visual performance of wgan-div on standard image synthesis benchmarks, showing the superior performance of wgan-div compared to the state-of-the-art methods.
195	domestic	0	Manually_gathered	delivering applications to users, also for (interactive) scientific
196	domestic	0	Manually_gathered	everything is organized in a fashion that is cohesive to the penetration testing execution standard (ptes) and eliminates a lot of things that are hardly used.
197	domestic	0	Manually_gathered	the output is consistent with the output of ```basesvc.decision_function``` when the `decision_function_shape` is set to `ovo`.
198	domestic	0	Manually_gathered	### running automated tests
199	domestic	0	Manually_gathered	* `benchmark`: quickly iterate through the resolutions to measure the raw training performance.
200	domestic	0	Manually_gathered	* **full control** over queries, transaction and object mapping
201	domestic	0	Manually_gathered	they make it possible to establish laws on the basis of frequencies, and to reduce the role of chance by exhibiting probable relations on the basis of averages.
202	domestic	0	Manually_gathered	"<h4 align=center"">open source application designed to load test applications and measure performance."""
203	domestic	0	Manually_gathered	at present, uetool provides functionality as follows:
204	domestic	0	Manually_gathered	* role-based access control.
205	domestic	0	Manually_gathered	new causes, new factors capable of giving rise to effects, are thus identifiable during tests. in the industrial world, the distinctive dignity of humanity is threatened by the treatment of people as things.
206	domestic	0	Manually_gathered	the main reason for this is source control and collaboration: when looking at the changes of a commit, it is much easier to identify what sentence was changed if they are each on their separate line.
207	domestic	0	Manually_gathered	also, when running the tests, make sure that the cuda profiling tools interface (cupti) can be found, e.g.
208	domestic	0	Manually_gathered	 * test a code to see if it is a valid sequence
209	domestic	0	Manually_gathered	you should understand this context in order to manage the system performance efficiently.
210	domestic	0	Manually_gathered	participants of the competition can use the provided matlab script to measure the accuracy of their detections before submitting their results.
211	domestic	0	Manually_gathered	the lndustrial world
212	domestic	0	Manually_gathered	vert.x supports native transport on bsd and linux, to run the tests with native transport
213	domestic	0	Manually_gathered	to run all the jax tests, we recommend using `pytest-xdist`, which can run tests in
214	domestic	0	Manually_gathered	## help support spyder, the community-developed scientific ide!
215	domestic	0	Manually_gathered	"it is thus necessary to control the elected officials""."""
216	domestic	0	Manually_gathered	the person who becomes a member gains in stature because he breaks out of his isolation.
