category	text
1	"from this standpoint, mediation is a value in itself, or rather, in the conceptual framework employed here, a specific status of which each actor is liable to take advantage when \'putting people in contact\', \'making connections\', thereby helping to \'construct networks\'. "
1	"entertaining the hypothesis that we are witnessing the formation of a new city, where the tests that matter involve constructing or loosening connections in a network world, obviously does not mean that the establishment of networks represents a radical new departure. "
1	"but it is as if we had to wait until the last third of the twentieth century for the activity of mediating, the art of making and using the most diverse and remote kinds of connection, to be autonomized - separated from the other forms of activity it had hitherto been bound up with - and identified and valued for itself. "
1	"principle of judgement and hierarchy of beings in the projective city according to the grammar employed by us, the <common superior principle> is the principle in accordance with which acts, things and persons are judged in a given city. "
1	"the <decline of the city>, like the <condition of little person>, refers to situations where behavior is deemed unsatisfactory by the city\'s values. "
1	"if the <condition of little person> in the new city applies to bad (individual) behaviour in a world of projects, the <decline of the city> involves unsatisfactory rhizomorphous forms, \'bad networks\'. "
1	"activity, projects, extension of the network, proliferation of connections <common superior principle> "
1	"in a projective city, the general equivalent - what the status of persons and things is measured by - is activity. "
1	"but in contrast to what we observe in the industrial city, where activity merges with work and the active are quintessentially those who have stable, productive waged work, activity in the projective city surmounts the oppositions between work and non-work, the stable and the unstable, wage-earning class and non-wage-earning class, paid work and voluntary work, that which may be assessed in terms of productivity and that which, not being measurable, eludes calculable assessment. "
1	"\'[simultaneous] development of all the categories in the portfolio\' is therefore indicated: \'thanks to the multiplicity of clients, work for fees offers a certain guarantee of activity. "
1	"self-educational work helps improve the chances of remaining active and voluntary work makes it possible to construct social networks outside work, to participate actively in progress towards a better world and to transmit wisdom to others\' (aubrey, 1994). "
1	"activity aims to generate projects, or to achieve integration into projects initiated by others. "
1	"but the project does not exist outside of the encounter (not being integrated once and for all into an institution or environment, it presents itself as an action to be performed, not as something that is already there). "
1	"hence the activity par excellence is integrating oneself into networks and exploring them, so as to put an end to isolation, and have opportunities for meeting people or associating with things proximity to which is liable to generate a project. "
1	"activity expresses itself in the multiplicity of projects of all kinds that may be pursued concurrently and which, no what matter what happens, must be elaborated successively, since the project represents a transient mechanism in this logic. "
1	"life is conceived as a succession of projects; and the more they differ from one another, the more valuable they are. "
1	"characterization of these projects according to categories that are apposite in other cities (whether familial, affective, educative, artistic, religious, charitable, etc. "
1	"and above all their classification according to the distinction between that which pertains to leisure and that which relates to work, is not what matters in this city\'s logic, except in a very subsidiary fashion. "
1	"what matters is to develop activity that is to say, never to be short of a project, bereft of an idea, always to have something in mind, in the pipeline, with other people whom one meets out of a desire to do something. "
1	"when they engage in a project, everyone concerned knows that the undertaking to which they are about to contribute is destined to last not a limited period of time - that it not only can, but must, come to an end. "
1	"the prospect of an inevitable, desirable endpoint thus accompanies engagement without affecting enthusiasm. "
1	"this is why engagement is conceived as voluntary. "
1	"having the option not to engage in a given project, and hence choice over one\'s projects, is a condition for the city\'s harmonious functioning; and this condition is guaranteed by the multiple activities everyone develops. "
1	"furthermore, awareness that the project will come to an end is accompanied by the hope that a new project will follow, that it is already in gestation in the fabric of current connections, even if it is not yet known what form it will take. "
1	"accordingly, tension between the requisite commitment and the indicated outcome appears surmountable. "
1	"anything can attain the status of a project, including ventures hostile to capitalism. "
1	"describing every accomplishment with a nominal grammar that is the grammar of the project erases the differences between a capitalist project and a humdrum creation (a sunday club). "
1	"utterly different things can be assimilated to the term \'project\': opening a new factory, closing one, carrying out art-engineering project, putting on a play. each of them is a project, and they all involve the same heroism. "
1	"this is one of the ways in which the projective city can win over forces hostile to capitalism: by proposing a grammar that transcends it, which they in turn will use to describe their own activity while remaining oblivious of the fact that capitalism, too, can slip into it. "
1	"it is precisely because the project is a transient form that it is adjusted to a network world: by multiplying connections and proliferating links, the succession of projects has the effect of extending networks. "
1	"the extension of the network is life itself, whereas any halt to its extension is comparable to death: \'the network spontaneously tends to develop, but it is constantly threatened by the risks of internal ossification or degeneration that can result in death, which might consist in its transformation into a pyramidal organization\' (landier, 1991). "
1	"those without a project who no longer explore networks are threatened with exclusion - that is to say, in effect, with death in a reticular universe. "
1	"they risk not finding a way to attach themselves to projects, and ceasing to exist. "
1	"the development if oneself and one\'s employability (\'being the agent of one\'s own evolution, taking control of one\'s future\' [le saget, 1994]), which is the long-term personal project underlying all the others, will not be successfully accomplished. "
1	"\nconnection <natural relations between beings> connecting, communicating, co-ordinating, adjusting to others, trusting\nin a connexionist world, a natural preoccupation of human beings is the desire to connect with others, to make contact, to make connections, so as not to remain isolated. "
1	"to succeed, they must trust and be trusted, know how to communicate discuss openly, and also be capable of adjusting to other people and situations\' depending on what the latter demand of them, without being held back; timidity, rigidity or mistrust. "
1	"this is the price of co-ordinating themselves in mechanisms and projects. "
1	"engaging, mobile <condition of great man>\nenthusiastic, involved, flexible, adaptable, versatile, having potential, employable, autonomous, not prescriptive, knows how to engage others, in touch, tolerant, employability (providing)\nknowing how to engage in a project, to get fully involved in, it, is the mark of the <condition of great man>. "
1	"to engage, one must be capable of enthusiasm. "
1	"furthermore, given that the project is a complex, uncertain process, which cannot be confined within the limits of invariably incomplete contracts, one must know how to trust those with whom connections are formed     connections that are destined to develop as the project develops. "
1	"but since projects are by their very nature temporary, the ability to disengage from a project in order to be available for new connections counts as much as the capacity for engagement, even at the peak of engagement, enthusiasm, involvement in a project, people at ease in a network world remain \'adaptable, physically and intellectually mobile! "
1	"prepared for change and capable of new investments, in order to increase their \'ability to respond to a changing world\' (crozier and serieyx, 1994). "
1	"far from being attached to an occupation or clinging to a qualification, the great man proves adaptable and flexible, able to switch from one situation to a very different one, and adjust to it; and versatile, capable of changing activity or tools, depending on the nature of the relationship entered into with others or with objects, it is precisely this adaptability and versatility that make him employable - that is to say, in the world of firms, in a position to attach himself to new projects. "
1	"flexibility and adaptability here are qualities that do not derive from obedience. "
1	"the great man in a connexionist world is active and autonomous. "
1	"he is \'his own leader, leader in his relations with those above and those below, leader in his networks\' (serieyx, 1993). "
1	"the great man in the projective city retains the initiative in his projects, and knows how to take nsks in order to make connections, to be forever making new contacts that are full of possibilities: \'thus, the idea of a link seems to pros rather like a vein or seam to exploit, in tile manner of a gold prospecter, you never quite know what is at the end of it. "
1	"it is sometimes necessary to turn round and go back, give up en route, go and look elsewhere\' (bellenger, 1992). "
1	"always on the lookout, great men refuse to be impeded by rigid plans, for to follow such plans could result in squandering the opportunity for interesting connections. "
1	"plans and strategies would diminish their capacity for local action. "
1	"but they know how to take full advantage of each situation in its uniqueness. for the same reasons they appear spontaneous, in contrast to strategists, whose manoeuvres are overly conspicuous, and frighten people. "
1	"they know how to locate sources of information (\'being a radar\' [bellenger, 1992]), and to select between connections with a lot of new potential and those that revert to routine existing links. "
1	"they are capable of optimizing the use they make of their scarcest resource - time - by selecting their relationships with discrimination and, in particular, by avoiding linking up with people who occupy kindred positions, and are thus likely to contribute superfluous information and connections: \'given that one can\'t do everything, what should one concentrate on? "
1	"in this city, the great man is a \'plunderer of ideas\' (serieyx, 1993). "
1	"for that, he must possess intuition and talent (in the sense in which we speak of an artist\'s talent). he \'scans the world around him in search of novel signs\' (sicard, 1994), and knows how to anticipate, sense, sniff out the links worth pursuing. "
1	"this is to say that in a network world there is a close correlation between the importance of social capital and of information capital. "
1	"information is at once the result and the condition of multiplying connections, so that inequalities of information are cumulative. "
1	"to succeed in discovering good connections, such information must be integrated into a representation of the universe to be explored. "
1	"in a network world, however, there can be no question of an overarching representation. "
1	"useful representations are local, singular, circumstantial, able to be deployed from one person to the next, and bound up with a kind of knowledge deriving from personal experience. "
1	"but those of high status in the projective city do not merely identify connections. "
1	"they must also show themselves capable of becoming established in them, by forging links that last as long as is necessary. "
1	"given that links presuppose the engagement of at least two people, they must avoid being rejected; on the contrary, they must attract the attention and sympathy of others - interest them. "
1	"to this end they must not be timid, or - which boils down to the same thing - so proud as not to take the first step for fear of rejection. "
1	"they write to people in the public eye to express their admiration and request advice or a meeting. "
1	"they regard everyone as contact able and any contact as possible and natural; they treat well-known and obscure people in identical fashion. "
1	"they tend to ignore the differences between separate spheres. "
1	"for them the world is a network of potential connections. "
1	"in respect of links, it\'s all one. "
1	"the great man in the projective city is not a nowhere man. "
1	"at ease where he finds himself, he also knows how to be local. "
1	"in fact, since the network has no overarching representation, actions in it are always embedded in the contingency of a present situation. "
1	"to adapt to the situations that crop up, while preserving something unfamiliar that makes him interesting, connexionist man relies on his communication skills, his convivial temperament, his open and inquiring mind. "
1	"but he knows also how to give of himself, to be there as and when appropriate, to exploit his presence in personal relations, in face-to-face encounters: he is always available, even-tempered, self-assured without being arrogant, familiar without overstepping the limits, obliging, with more to offer than he expects in return. "
1	"without his demanding information or going in search of it, others give him the information he needs. "
1	"he knows how to listen, to give answers that are to the point, to echo people, to ask good questions. "
1	"as bellenger (1992) develops the point, he possesses \'a strategy for conducting relationships, a kind of self-monitoring that results in an aptitude for producing signs which can facilitate contacts\'. "
1	"he knows how to \'be attentive to others in order to identify signs that will make it possible to intervene advisedly in uncertain situations\'; he possesses \'the ability to control and alter self-presentation, which can extend to a capacity for improvizing appropriately, even for "lying without qualms" if necessary\', as well as the \'desire and ability to adjust his own actions with ease, in order to adapt to different people\'. "
1	"great men, past masters when it comes to self-monitoring, know how to judge \'other people\'s emotional states more lucidly and are perceived in their turn as more friendly, open, less uneasy, less anxious, less nervous in their relationships\'. "
1	"[an] adroitness in the way they conduct themselves in the world, in making connections, in acting in such a way as to get what they want\' (bellenger, 1992). "
1	"they also possess \'charm\', in the sense that they depart from the stereotyped image one might have had of them before getting to know them. "
1	"they make it clear (without this being attributable to strategy or calculation) that they are not reducible to the statutory properties defining them in their curriculum vitae. "
1	"face to face, they are real people, in the sense that, far from mechanically performing their social roles -\' in the way a programme is executed - they know how to step back and deviate from their role, which makes them captivating. "
1	"but these qualities do not suffice to define the condition of great man, because they can be employed in opportunistic fashion, as part of a purely individual strategy for success. "
1	"in the logic of the city, the great are not only those who excel at exploiting the specific resources connected with a world, but also those who place the capacities disclosed in tests at the service of the common good. "
1	"that is to say: in the projective city they are not only those who know how to engage, but also those who are able to engage others, to offer involvement, to make it desirable to follow them, because they inspire trust, they are charismatic, their vision generates enthusiasm. "
1	"all these qualities make them leaders of teams that they manage not in authoritarian fashion, but by listening to others, with tolerance, recognizing and respecting differences. "
1	"they are not (hierarchical) bosses, but integrators, facilitators, an inspiration, unifiers of energies, enhancers of life, meaning and autonomy. "
1	"the team trusts them inasmuch as they prove to be connectors, vectors, who do not keep the information or contacts gleaned in networks to themselves, but redistribute them among the team members. "
1	"\'tomorrow\'s manager must ensure that information is shared, that it irrigates the firm thoroughly\' (le saget, 1994). "
1	"in such a context, everyone can \'constantly and increasingly improve their employability, both through these technical skills and their ability for teamwork, even and especially when these teams are flexible, neural, and rarely made up of the same individuals. "
1	"the project head thus provides employability, and develops for others \'in the firm a network of personal relations that they can count on in the event of unforeseen problems\' (landier, 1991). "
1	"in this way, \'employability [can be guaranteed]- that is to say, a level of skills and flexibility allowing each individual to find a new job inside or outside the firm\' (aubrey, 1993); employability is thus \'a gift in return from the firm to individuals who are aware of their responsibilities in it\' (aubrey, 1994). "
1	"mediator, project head <repertoire of subjects> coach, expert, customer, supplier, innovator "
1	"if everyone possesses the capacity to relate, and thus to constitute a link in a network, some people realize this potential in their person in exemplary fashion. "
1	"in very general terms, this is true of all those who, playing an active role in the expansion and animation of networks, act as mediators, whether characterized as strategic brokers able to \'make strategic exchanges outside of hierarchy and boundaries\' (aubrey, 1994), as partners of the third kind (archier et al, 1989), or as tangential contributors. "
1	"they possess the art of reconciling opposites, and know how to bring very different people together, and put them in contact. "
1	"such are, in the first instance, project heads, \'managers\' (in contrast to the old cadres), but also coaches, who stimulate, support the development of managers and practise \'the art of delivering minds\' (aubrey, 1990). "
1	"but such equally are customers, suppliers and subcontractors when they enter into relations of partnership. "
1	"these innovators have scientists, and especially artists, as their models. "
1	"\'the informal network is the preferred organizational mode of writers, scientific researchers and musicians, who develop in domains where knowledge is highly specialized, creative and personalized\' (aubrey, 1990). "
1	"the intuitive manager, like the artist, \'is accompanied by disorder\' (le saget, 1992), is \'in a permanent state of alert and doubt\' (vincent, 1990) and \'at ease in     situations\' (archier\net al, 1989). "
1	"but the intuitive manager, the source of inspiration and the coach are not the only models of excellence. "
1	"experts also enjoy high status in the projective city because their competence, which is indispensable, is composed not of standardized knowledge but of personal, integrated knowledge. "
1	"it is the fruit of past experience - that is to say, of multiple connections, particularly with others possessing specific knowledge, formed during earlier projects, of which they preserve the memory. "
1	"dispensing with experts would require being in a position to repeat their careers. "
1	"experts are consulted. "
1	"but their image is less heroic than that of the project head, because they are deemed less adaptable. "
1	"the project head is precisely the one who proves capable of making connections between very different zones of expertise. "
1	"what all these exceptional beings have in common is that they are in a position to explore the links with the richest opportunities, those that will extend the network furthest, which are defined largely by the distance they surmount. "
1	"not all links are of equivalent worth. "
1	"the status of a connection depends upon the extent to which it has established a mediation that makes it possible to abolish distance. "
1	"in so doing, creators of links temporarily find themselves in the position of keyholder, since all those who in turn want to cross the boundaries they have traversed will, for a certain period of time, have to go through them. "
1	"the most interesting links often consist, in fact, in crossing zones where there were few, if any, mediations (structural holes, in the terminology of ronald burt). "
1	"it can be referred to in temporal terms, when old, dormant connections are reactivated. "
1	"it can be alluded to in partial terms, whenever there is co-ordination in real time with others who are spatially distant (\'[t]he starting point will be to ignore geographical distances\' [fapscott and caston, 1994]) - particularly by taking full advantage of modern means of communication (the internet) - as we see in the example of the \'global laboratory\', which is not geographically located and allows researchers in the same discipline, but scattered throughout the \'world, to collaborate in solving the same problem. "
1	"1g and above all, it can be evoked in institutional or social terms, when the beings between whom some transfer is established, and who are proximate in space and time, were hitherto separated by boundaries isolating institutions, disciplines, domains, or (in pierre bourdieu\'s terminology) fields from one another. "
1	"the forms in which a distance is overcome define different ways of possessing high status. "
1	"thus, whereas the expert is above all rich in links of the first (temporal) or second (spatial) types, the project head or source of inspiration excels in establishing connections between domains or fields: he establishes collaboration between people from different disciplines or professions, belonging to various departments, institutions or firms, and brings together, for example, two experts each of whom has experience, but in different domains. "
1	"in a network world, where the more unpredictable and remote connections are, the more likely they are to prove profitable, the class habitus, on which the spontaneous convergence of tastes relies in predominantly domestic social orders, is no longer a sufficient support for intuition or flair on the contrary, the great man is he who establishes links between beings who are not only removed from one another, located in different universes, but also distant from his social background and the circle of his immediate relations, this is why, unlike the old bourgeois society, a capitalism that incorporates connexionist justifications accepts those who, thanks to a rather erratic career path (at least in their youth), have a fund of experience and are acquainted with several worlds, endowing them with considerable adaptability. "
1	"the verdict delivered on the quality of a link does not take into account only the distance that it has made it possible to bridge - that is to say, its ex-ante probability (less likely links being more prized than very likely ones). "
1	"it also takes account of the degree to which the link, once established, has proved fruitful ex-post, in the sense that its result is to refocus and extend the network by prompting the emergence of new links. "
1	"in this way, we can distinguish between (a) links that are highly probable but largely unproductive, such as those established between the members of a clique, where the connections are compact and within everyone\'s reach, but define a self-enclosed set; (b) very probable but nevertheless productive links, in the sense that they open on to the outside world, such as the links that popularizers or journalists make; (c) links that are very unlikely but also very unproductive, such as those established by the misunderstood forerunner or, worse, the crank or madman who,\nfinding no one to follow him, cannot operate as a key holder; and finally (d) links that are simultaneously unlikely and highly productive, which create the status of the innovator or audacious project head. "
1	"all the instruments of connection\n<repertoire of objects and mechanisms> new technologies, informal relations, relations of trust, partnership, agreements,\nalliances, subcontracting, networks of firms, network firms, link, loop, synapses, neurons, projects \nin a world where the principal operation is establishing connections, it is thus normal to find a marked presence of new communication technologies based on computer science (internet, interfaces, etc.). "
1	"the same may be said of the mechanisms, primarily entrepreneurial mechanisms here (subcontracting, flexible organization, out-sourcing, autonomous units, franchises), which characterize the postmodern, \'re-engineered\', network, firm. "
1	"the descriptive terminology of the connexionist world is pulled in two different directions: either towards a thematic of action without a subject, where the only entity that counts is the network, where what occurs is of the anonymous order of the id, of selforganization (,the organization increases its capacity for self-organization\'); or towards a neopersonalism, which emphasizes not the system, but human beings in search of meaning. "
1	"given that what matters most is intangible, impalpable, informal- a term that characterizes both relations and the rules of the game, which are invented as one goes along - the most appropriate  "
1	"the general nature of the rhizomorphous form is declined by means of different metaphors, which refer either, in traditional fashion, to weaving (stitch, loop, knot); or to the devices in which fluids circulate (flow, oil pipeline, channel, electric cables); or, in more modern fashion, to the biology of the brain (synapses, neurons, etc.) "
1	"this last register is employed in particular to emphasize the autonomy and even the volition of the network, which is stronger than that of the beings immersed in it, and whose properties are then described in the language of selforganization, self regulation, and spontaneous morphogenesis. "
1	"finally, the project is indeed the central mechanism of the city that bears its name. "
1	"it \'has at its disposal unity of time, but not unity of place. it must optimize internal resources, compare them with external resources, and make the best use of experts organized in network structures\' (hec, 1994). "
1	"unemployable <condition of little person> unadaptable, does not inspire confidence, authoritarian, rigid, intolerant, immobile, local, rooted, attached, status (has one), security (prefers)\nin a projective city, the little people are those who cannot be engaged, who are not employable on a project, or who prove incapable of changing projects. "
1	"different grounds for non-engagement identify different types of little person. "
1	"given that trust and relational qualities are the cement of projects, the unemployable ones are those who do not know how to inspire trust, or cannot be trusted because they do not deliver what is expected of them, or do not circulate the information they possess and are \'out for themselves\' - which is a form of dishonesty in their engagement (opportunism). "
1	"the basic rule is \'reciprocity: the best-intentioned are discouraged if they receive nothing in exchange for what they have given. anyone who retains information that could be useful to others to himself is a killer of networks\' (orgogozo, 1991). "
1	"likewise inferior are those who do not know how to communicate, because they are impervious or have fixed ideas, are authoritarian and intolerant, making them incapable if compromise. they resemble all \'the office "miseries", the sullen types, the individualists who withdraw into themselves, never go out, don\'t participate in the end-of-year drinks, shun cocktails, return to the hotel pronto, and plant themselves in front of the tele, that absolute "network-killer\'" (bellenger, 1992). "
1	"rigidity, which, as the converse of flexibility, in this world constitutes the main failing of little people, can have different origins. "
1	"it can derive from attachment to a single project that it is impossible to let go of when a new project comes along; or from attachment to a place which, by rendering them immobile and rooting them in what is local, confines little people to the existing circle of links, and prevents them making new connections. "
1	"finally, its origin can be found in a preference for security even at the expense of autonomy. "
1	"thus, in a projective city someone who has a status is not mobile. "
1	"someone who has a status knows what to expect from life: what their duties are (what is expected of them) and what their rights are (what they can expect of others). "
1	"if the disadvantages attaching to a status stem principally from the limits it imposes on people\'s activities, in the logic of the projective city statutory advantages are suspected of concealing injustices. "
1	"for by establishing people in a situation of continuity, they make it possible to avoid the quintessential tests represented by the moments of transition from one project to another. "
1	"closure of the network <decline of the city> corruption, privileges, buddy-buddy relationships, mafia "
1	"the city falls when the network is no longer extended and, closing in on itself, benefits some people, but no longer serves the public good. "
1	"this is the case when the networker keeps information to himself, weaves connections in secret, unbeknownst to his team, in order not to share the links he has established and retain the benefits for himself, avoiding a situation where others can pursue them without going through him (\'the most important adaptive function of a network consists in absorbing and redistributing information\' [landier, 1991]). "
1	"this is the case with large bodies: \'for large bodies are today anti-networks inasmuch as they exercise authority over their members in order to further their own objectives\' (bellenger, 1992). "
1	"closed networks that call a halt to their own extension, and which are appropriated for the exclusive benefit of \'those who are in on them\', are also dangerous: \'it would be a mistake to think that every network automatically favours enterprise and development, as is clearly indicated by the dramatic events marking italy\'s attempts to restructure an economy engulfed by networks of corruption. "
1	"it is important to sweep away the networks of "buddies", bureaucracy or corruption that obstruct the path of progress\' (aubrey, 1994). "
1	"forms of justice in the projective city "
1	"the elements of grammar we have just laid out clarify the principle of equivalence on which the projective city is based, and the way it can be employed to characterize persons and things, and to define the conditions of great man or little person. "
1	"but we also know that in order to be robust in the face of critiques based on a sense of what is just, this specific order must be geared towards the common good, and submit to a certain number of constraints. "
1	"we have already seen that great men are not only versatile, engaged and mobile themselves, but that they cause others to benefit from these qualities by striving to advance their employability at the same time as they develop their own. "
1	"they do not keep what they garner via their connections for themselves, with the result that the good network remains open and expands continuously, to the maximum benefit of all. "
1	"\nredistribution of connections <status relation> putting in contact, redistributing information, integrating into networks, providing employability "
1	"the relation between great man and little people is just when, in exchange for the trust that the little people place in them and their zeal for engaging in projects, great men enhance the value of the more humble, in order to increase their employability - that is to say, their capacity, once one project is finished, to integrate themselves into another. "
1	"terminating a project without worrying about what becomes of those who have participated in it is unworthy of a great man. "
1	"\'in place of the traditional contract, which guaranteed security, promotion and development, it is now appropriate to make an agreement that creates a sense of belonging, which helps the individual to maintain his "employability" or the value of his labour, and which exploits the various opportunities to learn while at work\' (aubrey, 1994). "
1	"to that end, great men must redistribute the scarce goods they have access to - in the first place, information (\'eliminating the restrictions that limit everyone\'s access to information\'[le saget, 1994]), and integration into networks, \'whose collective function is to support and enrich each member\'s assignment\' (aubrey, 1990). "
1	"we still have to clarify two elements that are crucial for the implementation of justice in a rhizomorphous world - what the grammar we are employing calls the <formula of investment> as well as the <model test>. "
1	"adaptability <formula of investment> being streamlined, flexibility, tolerance, renting\'  "
1	"in a projective city, access to the condition of great man presupposes sacrificing anything that might impede availability - that is to say, the ability to engage in a new project. "
1	"the great man renounces having a single project that lasts a lifetime (a vocation, a profession, a marriage, etc. "
1	"he is mobile, nothing must hamper his movements. "
1	"he is a \'nomad\'. "
1	"in this sense, all the sacrifices that are made have the effect of enhancing the streamlined character of entities - of persons, but also of things - in order to favour their reorganization when the next project comes along. "
1	"thus, \'the leaner organization that contracts out for services depends on the suppliers of those services and therefore benefits from close co-operation with them\' (moss kanter, 1990). "
1	"the requirement to be streamlined first of all assumes renouncing stability, rootedness, attachment to the local, the security of longstanding links. "
1	"when it comes to links, to invest effort is to give up what one already has for an uncertain alternative: not to shut oneself away in pre-established links, so that one is available to tryout new connections that might fail. "
1	"in the knowledge that time is limited, it is in fact advisable to carve out the time to forge links with different persons and universes, rather than always remaining in the same circle of people: \'being a pro means revising one\'s accessibility in quasi strategic fashion, time can\'t just be invented and so it is a question of making choices and daring to take decisions, a pro\'s appointments are handled with extreme care\' (bellenger, 1992). "
1	"extension of the network thus demands that people renounce friendship or, rather, that when assessing the quality of a link they abandon the distinction between disinterested bonds of friendship and professional or useful relations:\n[a] network is always based on strong interpersonal relations, situated beyond work in the strict sense. "
1	"depending on the case, such trust can be, founded on situations that were experienced in common in the past, on belonging to the same institution, on the existence of a common objective or project, on relations of friendship or mutual respect, even on mere complicity derived from being connected to the same communications network. "
1	"thus, it can be said of \'social and family networks\' that \'this capital represents relations which, in addition to satisfaction on a human level, offer a potential contribution to the enterprise envisaged\' (aubrey, 1994). but while connections with members of the extended family, assimilated to a network, can prove profitable, the restricted family, like the group of \'old mates\' or the clique of \'office neighbours\', preserves the tie to old, superseded connections, and by that token represents a burden, a handicap. "
1	"great men in the projective city are also streamlined in that they are liberated from the burden of their own passions and values: open to differences (unlike rigid, absolutist personalities attached to the defence of universal values). "
1	"for the same reasons, they are not critical (except when it comes to defending tolerance and difference). "
1	"nothing must get the upper hand over the imperative of adjustment, or hamper their movements. "
1	"they are determined exclusively by factors deriving from the situation and connections they are caught up in, which completely define them. "
